inci_id,inci_no,exp_no,complete,fdid,district,station,number,st_prefix,street,st_type,st_suffix,city,state,zip,typecat,inci_type,desc_incitype,resp,dur,fract_4,fract_6,fract_8,fract_12,fract_20,year,month,dow,hour,shift,alarms,app,per,mutl_aid,aid_desc,fatal_fs,inj_fs,fatal_civ,inj_civ,loss_total,det_alert,det_desc,haz_desc,ig_factors_desc,acres_burn,buildings,cause_ign,cause_desc,heat_src,heatsrc_desc,area_org,areaorg_desc,matl_type,matltype_desc,item_type,firstign_desc,sequence,factor,actions_desc,acions,rt2,durhr,cancelled,std_cost,alm_date,alm_time,alm_dttm,arv_date,arv_time,arv_dttm,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_loss,cont_loss,haz_rel,clr_date,clr_time,clr_dttm,ctrl_date,ctrl_time,prop_use
_65Z0OPEMW,21-0003314,0,TRUE,4600,1,1,100,,Kennedy,DR,,South Burlington,VT,5403,1,100,"Fire, Other",360,12:29:00 AM,0,1,1,1,1,2021,10,Monday,8,1,1,2,6,N,None,0,0,0,0,0,,,,Equipment not operated properly,0,0,2,Unintentional,40,"Hot or smoldering object, Other",24,"Cooking area, kitchen",,,91,Book,1,58,81,Incident command,360,0.4833,0,,10/11/2021,8:57:00 AM,10/11/2021 8:57,10/11/2021,9:03:00 AM,10/11/2021 9:03,2,6,0,0,0,0,0,0,0,0,,10/11/2021,9:26:00 AM,10/11/2021 9:26,,,429
_6910MMMR3,21-0003313,0,TRUE,4600,1,1,599,,Park,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",840,12:36:00 AM,0,0,0,0,1,2021,10,Monday,8,1,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,840,0.6,0,,10/11/2021,8:51:00 AM,10/11/2021 8:51,10/11/2021,9:05:00 AM,10/11/2021 9:05,0,0,1,2,0,0,0,0,0,0,,10/11/2021,9:27:00 AM,10/11/2021 9:27,,,429
_65Z0GPU8K,21-0003312,0,TRUE,4600,2,2,1125,,Shelburne,RD,,South Burlington,VT,5403,5,552,Police matter,180,12:08:00 AM,1,1,1,1,1,2021,10,Monday,7,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,84,Refer to proper authority,180,0.1333,0,,10/11/2021,7:26:00 AM,10/11/2021 7:26,10/11/2021,7:29:00 AM,10/11/2021 7:29,0,0,0,0,0,0,2,5,0,0,,10/11/2021,7:34:00 AM,10/11/2021 7:34,,,963
_65Z0FAQS5,21-0003311,0,TRUE,4600,2,2,L14,,Stonehedge,DR,,South Burlington,VT,5403,7,743,"Smoke detector activation, no fire - unintentional",780,12:24:00 AM,0,0,0,0,1,2021,10,Monday,5,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,780,0.4,0,,10/11/2021,5:16:00 AM,10/11/2021 5:16,10/11/2021,5:29:00 AM,10/11/2021 5:29,0,0,0,0,0,0,1,3,0,0,,10/11/2021,5:40:00 AM,10/11/2021 5:40,,,429
_65Z01VNUX,21-0003310,0,TRUE,4600,1,1,811,,Williston,RD,,South Burlington,VT,5403,3,320,"Emergency medical service, other",540,12:12:00 AM,0,0,0,1,1,2021,10,Monday,0,3,0,2,5,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,84,Refer to proper authority,540,0.2,0,,10/11/2021,12:03:00 AM,10/11/2021 0:03,10/11/2021,12:12:00 AM,10/11/2021 0:12,0,0,2,5,0,0,0,0,0,0,,10/11/2021,12:15:00 AM,10/11/2021 0:15,,,511
_65Z01NUV8,21-0003309,0,TRUE,4600,1,1,1197,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:40:00 AM,0,1,1,1,1,2021,10,Sunday,23,3,0,2,4,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",360,0.6667,0,,10/10/2021,11:36:00 PM,10/10/2021 23:36,10/10/2021,11:42:00 PM,10/10/2021 23:42,0,0,2,4,0,0,0,0,0,0,,10/11/2021,12:16:00 AM,10/11/2021 0:16,,,429
_65Y1CZDUG,21-0003308,0,TRUE,4600,1,1,1611,,Williston,RD,,South Burlington,VT,5403,4,410,"Combustible/flammable gas/liquid condition, other",480,12:15:00 AM,0,0,1,1,1,2021,10,Sunday,21,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,44,Hazardous materials leak control & containment,480,0.25,0,0,10/10/2021,9:56:00 PM,10/10/2021 21:56,10/10/2021,10:04:00 PM,10/10/2021 22:04,0,0,0,0,0,0,2,6,0,0,,10/10/2021,10:11:00 PM,10/10/2021 22:11,10/10/2021,10:06:00 PM,449
_65Y1BY3CX,21-0003307,0,TRUE,4600,2,2,2,,Olde Orchard,PARK,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:23:00 AM,1,1,1,1,1,2021,10,Sunday,21,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),240,0.3833,0,,10/10/2021,9:32:00 PM,10/10/2021 21:32,10/10/2021,9:36:00 PM,10/10/2021 21:36,0,0,2,5,0,0,0,0,0,0,,10/10/2021,9:55:00 PM,10/10/2021 21:55,,,429
_65Y17HOOT,21-0003306,0,TRUE,4600,2,2,92,,Laurel Hill,DR,,South Burlington,VT,5403,7,733,Smoke detector activation due to malfunction,360,12:28:00 AM,0,1,1,1,1,2021,10,Sunday,19,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,360,0.4667,0,,10/10/2021,7:38:00 PM,10/10/2021 19:38,10/10/2021,7:44:00 PM,10/10/2021 19:44,0,0,0,0,0,0,1,3,0,0,,10/10/2021,8:06:00 PM,10/10/2021 20:06,,,419
_65Y19KL5U,21-0003305,0,TRUE,4600,1,1,155,,Dorset,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",180,12:17:00 AM,1,1,1,1,1,2021,10,Sunday,19,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",180,0.2833,0,,10/10/2021,7:34:00 PM,10/10/2021 19:34,10/10/2021,7:37:00 PM,10/10/2021 19:37,0,0,2,5,0,0,0,0,0,0,,10/10/2021,7:51:00 PM,10/10/2021 19:51,,,581
_65Y18TG3W,21-0003304,0,TRUE,4600,1,1,575,,Dorset,ST,,South Burlington,VT,5403,4,451,"Biological hazard, confirmed or suspected",0,12:10:00 AM,1,1,1,1,1,2021,10,Sunday,18,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,46,Decontaminate persons or equipment,0,0.1667,0,,10/10/2021,6:34:00 PM,10/10/2021 18:34,10/10/2021,6:34:00 PM,10/10/2021 18:34,0,0,0,0,0,0,1,2,0,0,,10/10/2021,6:44:00 PM,10/10/2021 18:44,,,888
_65Y14940T,21-0003303,0,TRUE,4600,1,2,1251,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",540,12:22:00 AM,0,0,0,1,1,2021,10,Sunday,18,3,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",540,0.3667,0,,10/10/2021,6:05:00 PM,10/10/2021 18:05,10/10/2021,6:14:00 PM,10/10/2021 18:14,0,0,1,3,0,0,0,0,0,0,,10/10/2021,6:27:00 PM,10/10/2021 18:27,,,900
_65Y19ASEY,21-0003302,0,TRUE,4600,1,1,155,,Dorset,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:14:00 AM,0,1,1,1,1,2021,10,Sunday,18,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",240,0.2333,0,,10/10/2021,6:04:00 PM,10/10/2021 18:04,10/10/2021,6:08:00 PM,10/10/2021 18:08,0,0,2,5,0,0,0,0,0,0,,10/10/2021,6:18:00 PM,10/10/2021 18:18,,,580
_65Y11QYWD,21-0003301,0,TRUE,4600,1,1,465,,Quarry Hill,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",480,12:27:00 AM,0,0,1,1,1,2021,10,Sunday,15,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",480,0.45,0,,10/10/2021,3:30:00 PM,10/10/2021 15:30,10/10/2021,3:38:00 PM,10/10/2021 15:38,0,0,2,5,0,0,0,0,0,0,,10/10/2021,3:57:00 PM,10/10/2021 15:57,,,311
_65Y0YH4P3,21-0003300,0,TRUE,4600,2,2,90,,Allen,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:34:00 AM,1,1,1,1,1,2021,10,Sunday,13,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),240,0.5667,0,,10/10/2021,1:52:00 PM,10/10/2021 13:52,10/10/2021,1:56:00 PM,10/10/2021 13:56,0,0,2,5,0,0,0,0,0,0,,10/10/2021,2:26:00 PM,10/10/2021 14:26,,,459
_65Y0YB8ZY,21-0003299,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:19:00 AM,1,1,1,1,1,2021,10,Sunday,12,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),240,0.3167,0,,10/10/2021,12:09:00 PM,10/10/2021 12:09,10/10/2021,12:13:00 PM,10/10/2021 12:13,0,0,2,5,0,0,0,0,0,0,,10/10/2021,12:28:00 PM,10/10/2021 12:28,,,311
_65Y0PFVJI,21-0003298,0,TRUE,4600,2,2,133,,South Pointe,,,South Burlington,VT,5403,5,554,Assist invalid,540,12:14:00 AM,0,0,0,1,1,2021,10,Sunday,10,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),540,0.2333,0,,10/10/2021,10:46:00 AM,10/10/2021 10:46,10/10/2021,10:55:00 AM,10/10/2021 10:55,0,0,0,0,0,0,1,3,0,0,,10/10/2021,11:00:00 AM,10/10/2021 11:00,,,419
_65Y0P89H0,21-0003297,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:17:00 AM,1,1,1,1,1,2021,10,Sunday,10,3,0,1,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,Provide basic life support (BLS),240,0.2833,0,,10/10/2021,10:14:00 AM,10/10/2021 10:14,10/10/2021,10:18:00 AM,10/10/2021 10:18,0,0,1,3,0,0,0,0,0,0,,10/10/2021,10:31:00 AM,10/10/2021 10:31,,,311
_65Y0P2G1A,21-0003296,0,TRUE,4600,2,2,69,,Irish Cove,RD,,South Burlington,VT,5403,7,744,"Detector activation, no fire - unintentional",600,12:10:00 AM,0,0,0,1,1,2021,10,Sunday,10,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,600,0.1667,0,,10/10/2021,10:03:00 AM,10/10/2021 10:03,10/10/2021,10:13:00 AM,10/10/2021 10:13,0,0,0,0,0,0,1,3,0,0,,10/10/2021,10:13:00 AM,10/10/2021 10:13,,,429
_65Y0KS2SO,21-0003295,0,TRUE,4600,1,1,106,,Spear,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:22:00 AM,0,1,1,1,1,2021,10,Sunday,8,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",300,0.3667,0,,10/10/2021,8:24:00 AM,10/10/2021 8:24,10/10/2021,8:29:00 AM,10/10/2021 8:29,0,0,2,5,0,0,0,0,0,0,,10/10/2021,8:46:00 AM,10/10/2021 8:46,,,419
_66015M9WY,21-0003294,0,TRUE,4600,1,1,124,,Four Sisters,RD,,South Burlington,VT,5403,7,743,"Smoke detector activation, no fire - unintentional",540,12:12:00 AM,0,0,0,1,1,2021,10,Sunday,7,2,0,1,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,540,0.2,0,,10/10/2021,7:25:00 AM,10/10/2021 7:25,10/10/2021,7:34:00 AM,10/10/2021 7:34,1,3,0,0,0,0,0,0,0,0,,10/10/2021,7:37:00 AM,10/10/2021 7:37,,,419
_66015FP80,21-0003293,0,TRUE,4600,1,1,101,,Eldredge,ST,,South Burlington,VT,5403,7,735,Alarm system sounded due to malfunction,420,12:08:00 AM,0,0,1,1,1,2021,10,Sunday,7,2,0,2,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,420,0.1333,0,,10/10/2021,7:15:00 AM,10/10/2021 7:15,10/10/2021,7:22:00 AM,10/10/2021 7:22,2,6,0,0,0,0,0,0,0,0,,10/10/2021,7:23:00 AM,10/10/2021 7:23,,,429
_65Y0EUFDI,21-0003292,0,TRUE,4600,1,1,1801,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:25:00 AM,0,0,1,1,1,2021,10,Saturday,22,2,0,1,3,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,0.4167,0,,10/9/2021,10:16:00 PM,10/9/2021 22:16,10/9/2021,10:23:00 PM,10/9/2021 22:23,0,0,1,3,0,0,0,0,0,0,,10/9/2021,10:41:00 PM,10/9/2021 22:41,,,511
_65X197ZWI,21-0003291,0,TRUE,4600,1,1,575,,Dorset,ST,,South Burlington,VT,5403,4,451,"Biological hazard, confirmed or suspected",0,12:23:00 AM,1,1,1,1,1,2021,10,Saturday,20,2,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,46,Decontaminate persons or equipment,0,0.3833,0,,10/9/2021,8:39:00 PM,10/9/2021 20:39,10/9/2021,8:39:00 PM,10/9/2021 20:39,0,0,0,0,0,0,1,2,0,0,,10/9/2021,9:02:00 PM,10/9/2021 21:02,,,888
_65Y0FJLDR,21-0003290,0,TRUE,4600,2,1,2,,Olde Orchard,PARK,,South Burlington,VT,5403,6,622,No Incident found on arrival at dispatch address,300,12:15:00 AM,0,1,1,1,1,2021,10,Saturday,20,2,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,300,0.25,0,,10/9/2021,8:23:00 PM,10/9/2021 20:23,10/9/2021,8:28:00 PM,10/9/2021 20:28,0,0,1,3,0,0,0,0,0,0,,10/9/2021,8:38:00 PM,10/9/2021 20:38,,,963
_65X18PFX9,21-0003289,0,TRUE,4600,1,1,1660,,Williston,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:10:00 AM,0,1,1,1,1,2021,10,Saturday,20,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),360,0.1667,0,,10/9/2021,8:15:00 PM,10/9/2021 20:15,10/9/2021,8:21:00 PM,10/9/2021 20:21,0,0,2,5,0,0,0,0,0,0,,10/9/2021,8:25:00 PM,10/9/2021 20:25,,,449
_65X0Y9UUT,21-0003288,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:32:00 AM,1,1,1,1,1,2021,10,Saturday,15,2,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,240,0.5333,0,,10/9/2021,3:11:00 PM,10/9/2021 15:11,10/9/2021,3:15:00 PM,10/9/2021 15:15,0,0,2,5,0,0,0,0,0,0,,10/9/2021,3:43:00 PM,10/9/2021 15:43,,,311
_65X0TI977,21-0003287,0,TRUE,4600,1,1,1200,,Airport,DR,,South Burlington,VT,5403,3,353,Removal of victim(s) from stalled elevator,180,12:05:00 AM,1,1,1,1,1,2021,10,Saturday,13,2,0,1,3,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,"Action taken, Other",180,0.0833,0,,10/9/2021,1:11:00 PM,10/9/2021 13:11,10/9/2021,1:14:00 PM,10/9/2021 13:14,0,0,0,0,1,3,0,0,0,0,,10/9/2021,1:16:00 PM,10/9/2021 13:16,,,965
_65X0D3QLV,21-0003286,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:21:00 AM,0,1,1,1,1,2021,10,Saturday,4,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,360,0.35,0,,10/9/2021,4:51:00 AM,10/9/2021 4:51,10/9/2021,4:57:00 AM,10/9/2021 4:57,0,0,2,5,0,0,0,0,0,0,,10/9/2021,5:12:00 AM,10/9/2021 5:12,,,311
_6650VQ5OD,21-0003285,0,TRUE,4600,1,1,629,,Hinesburg,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:36:00 AM,0,1,1,1,1,2021,10,Saturday,3,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",300,0.6,0,,10/9/2021,3:33:00 AM,10/9/2021 3:33,10/9/2021,3:38:00 AM,10/9/2021 3:38,0,0,2,5,0,0,0,0,0,0,,10/9/2021,4:09:00 AM,10/9/2021 4:09,,,429
_65X02S2BH,21-0003284,0,TRUE,4600,2,2,1025,,Shelburne,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:11:00 AM,0,1,1,1,1,2021,10,Saturday,1,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",300,0.1833,0,,10/9/2021,1:00:00 AM,10/9/2021 1:00,10/9/2021,1:05:00 AM,10/9/2021 1:05,0,0,2,5,0,0,0,0,0,0,,10/9/2021,1:11:00 AM,10/9/2021 1:11,,,161
_6650VGSSV,21-0003283,0,TRUE,4600,1,1,105,,Old Farm,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,12:22:00 AM,0,0,1,1,1,2021,10,Friday,23,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",420,0.3667,0,,10/8/2021,11:38:00 PM,10/8/2021 23:38,10/8/2021,11:45:00 PM,10/8/2021 23:45,0,0,2,5,0,0,0,0,0,0,,10/9/2021,12:00:00 AM,10/9/2021 0:00,,,419
_65W19YAJE,21-0003282,0,TRUE,4600,OUT,1,241,,Spinnaker,LA,,Shelburne,VT,5482,3,321,"EMS call, excluding vehicle accident with injury",540,12:51:00 AM,0,0,0,1,1,2021,10,Friday,20,1,0,1,2,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,86,Investigate,540,0.85,0,,10/8/2021,8:24:00 PM,10/8/2021 20:24,10/8/2021,8:33:00 PM,10/8/2021 20:33,0,0,1,2,0,0,0,0,0,0,,10/8/2021,9:15:00 PM,10/8/2021 21:15,,,
_65W17TIYS,21-0003281,0,TRUE,4600,2,2,4,,Pinnacle,DR,,South Burlington,VT,5403,7,743,"Smoke detector activation, no fire - unintentional",540,12:19:00 AM,0,0,0,1,1,2021,10,Friday,19,1,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,540,0.3167,0,,10/8/2021,7:37:00 PM,10/8/2021 19:37,10/8/2021,7:46:00 PM,10/8/2021 19:46,0,0,0,0,0,0,1,3,0,0,,10/8/2021,7:56:00 PM,10/8/2021 19:56,,,419
_65W19TDOD,21-0003280,0,TRUE,4600,OUT,1,,,Church,ST,,Burlington,VT,5401,6,611,Dispatched & cancelled en route,17333211,12:04:00 AM,1,1,1,1,1,2021,10,Friday,18,1,0,0,0,3,Mutual aid given,0,0,0,0,0,,,,,,,,,,,,,,,,,,,93,Cancelled en route,,0.0667,1,,10/8/2021,6:58:00 PM,10/8/2021 18:58,,,,0,0,0,0,0,0,1,2,0,0,,10/8/2021,7:02:00 PM,10/8/2021 19:02,,,
_65W19JX2R,21-0003279,0,TRUE,4600,1,1,,,Dorset,ST,,South Burlington,VT,5403,3,324,Motor Vehicle Accident with no injuries,540,12:11:00 AM,0,0,0,1,1,2021,10,Friday,18,1,0,3,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,540,0.1833,0,,10/8/2021,6:40:00 PM,10/8/2021 18:40,10/8/2021,6:49:00 PM,10/8/2021 18:49,0,0,3,5,0,0,0,0,0,0,,10/8/2021,6:51:00 PM,10/8/2021 18:51,,,960
_65W18AVFJ,21-0003278,0,TRUE,4600,2,2,1795,,Shelburne,RD,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,240,12:46:00 AM,1,1,1,1,1,2021,10,Friday,18,1,0,1,3,2,Automatic aid receiv,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,240,0.7667,0,,10/8/2021,6:06:00 PM,10/8/2021 18:06,10/8/2021,6:10:00 PM,10/8/2021 18:10,0,0,1,3,0,0,0,0,0,0,,10/8/2021,6:52:00 PM,10/8/2021 18:52,,,579
_65X0DGTK7,21-0003277,0,TRUE,4600,2,2,412,,Farrell,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:17:00 AM,0,1,1,1,1,2021,10,Friday,17,1,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,Provide first aid & check for injuries,360,0.2833,0,,10/8/2021,5:55:00 PM,10/8/2021 17:55,10/8/2021,6:01:00 PM,10/8/2021 18:01,0,0,0,0,0,0,2,5,0,0,,10/8/2021,6:12:00 PM,10/8/2021 18:12,,,429
_65W0XEYRH,21-0003276,0,TRUE,4600,1,1,51,,Stonington,CR,,South Burlington,VT,5403,5,500,"Service Call, other",840,12:14:00 AM,0,0,0,0,1,2021,10,Friday,13,3,0,0,0,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42,"HazMat detection, monitoring, sampling, & analysis",840,0.2333,0,,10/8/2021,1:46:00 PM,10/8/2021 13:46,10/8/2021,2:00:00 PM,10/8/2021 14:00,0,0,0,0,0,0,1,3,0,0,,10/8/2021,2:00:00 PM,10/8/2021 14:00,,,429
_65W0VTXJJ,21-0003275,0,TRUE,4600,2,2,90,,Allen,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",300,12:23:00 AM,0,1,1,1,1,2021,10,Friday,12,1,0,1,3,1,Mutual aid received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),300,0.3833,0,,10/8/2021,12:52:00 PM,10/8/2021 12:52,10/8/2021,12:57:00 PM,10/8/2021 12:57,0,0,1,3,0,0,0,0,0,0,,10/8/2021,1:15:00 PM,10/8/2021 13:15,,,459
_65W0VJ2L1,21-0003274,0,TRUE,4600,1,2,,,Interstate 89,,,South Burlington,VT,5403,4,463,"Vehicle accident, general cleanup",540,12:15:00 AM,0,0,0,1,1,2021,10,Friday,12,1,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,540,0.25,0,,10/8/2021,12:33:00 PM,10/8/2021 12:33,10/8/2021,12:42:00 PM,10/8/2021 12:42,1,3,0,0,0,0,0,0,0,0,,10/8/2021,12:48:00 PM,10/8/2021 12:48,,,961
_65W0Z4V2S,21-0003273,0,TRUE,4600,1,1,,,Valley,RD,,South Burlington,VT,5403,3,322,Motor vehicle accident with injuries,480,12:40:00 AM,0,0,1,1,1,2021,10,Friday,12,3,0,2,5,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",480,0.6667,0,,10/8/2021,12:26:00 PM,10/8/2021 12:26,10/8/2021,12:34:00 PM,10/8/2021 12:34,0,0,2,5,0,0,0,0,0,0,,10/8/2021,1:06:00 PM,10/8/2021 13:06,,,963
_65W0ZRDAI,21-0003272,0,TRUE,4600,1,1,465,,Quarry Hill,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",240,12:19:00 AM,1,1,1,1,1,2021,10,Friday,11,3,0,1,2,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),240,0.3167,0,,10/8/2021,11:38:00 AM,10/8/2021 11:38,10/8/2021,11:42:00 AM,10/8/2021 11:42,0,0,1,2,0,0,0,0,0,0,,10/8/2021,11:57:00 AM,10/8/2021 11:57,,,429
_65W0V9JOR,21-0003271,0,TRUE,4600,1,2,,,Interstate 89,,,South Burlington,VT,5403,4,463,"Vehicle accident, general cleanup",600,12:16:00 AM,0,0,0,1,1,2021,10,Friday,11,1,0,2,6,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,81,Incident command,600,0.2667,0,,10/8/2021,11:34:00 AM,10/8/2021 11:34,10/8/2021,11:44:00 AM,10/8/2021 11:44,2,6,0,0,0,0,0,0,0,0,,10/8/2021,11:50:00 AM,10/8/2021 11:50,,,961
_65W0UJTTV,21-0003270,0,TRUE,4600,2,2,20,,Harborview,RD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",180,12:25:00 AM,1,1,1,1,1,2021,10,Friday,9,1,0,1,3,16,Other Aid Received,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),180,0.4167,0,,10/8/2021,9:36:00 AM,10/8/2021 9:36,10/8/2021,9:39:00 AM,10/8/2021 9:39,0,0,1,3,0,0,0,0,0,0,,10/8/2021,10:01:00 AM,10/8/2021 10:01,,,311
_65W0YR5JF,21-0003269,0,TRUE,4600,1,1,11,,Whiteface,ST,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",360,12:23:00 AM,0,0,1,1,1,2021,10,Friday,9,1,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30,"Emergency medical services, Other",360,0.3833,0,,10/8/2021,9:25:00 AM,10/8/2021 9:25,10/8/2021,9:31:00 AM,10/8/2021 9:31,0,0,2,5,0,0,0,0,0,0,,10/8/2021,9:48:00 AM,10/8/2021 9:48,,,419
_65W0IR4TB,21-0003268,0,TRUE,4600,1,1,9,,Mountain View,BLVD,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",615,12:24:15 AM,0,0,0,1,1,2021,10,Friday,7,3,0,1,2,2,Automatic aid receiv,0,0,0,0,0,,,,,,,,,,,,,,,,,,,34,Transport person,615,0.4042,0,,10/8/2021,7:33:45 AM,10/8/2021 7:33,10/8/2021,7:44:00 AM,10/8/2021 7:44,0,0,1,2,0,0,0,0,0,0,,10/8/2021,7:58:00 AM,10/8/2021 7:58,,,419
_65W0F4Q49,21-0003267,0,TRUE,4600,2,2,,,Laurel Hill,DR,,South Burlington,VT,5403,3,321,"EMS call, excluding vehicle accident with injury",420,1:08:00 AM,0,0,1,1,1,2021,10,Friday,0,3,0,2,5,N,None,0,0,0,0,0,,,,,,,,,,,,,,,,,,,33,Provide advanced life support (ALS),420,1.1333,0,,10/8/2021,12:59:00 AM,10/8/2021 0:59,10/8/2021,1:06:00 AM,10/8/2021 1:06,0,0,2,5,0,0,0,0,0,0,,10/8/2021,2:07:00 AM,10/8/2021 2:07,,,419
